latitude,longitude,date,tempf
34.7488,-83.0615,12/1/2020,36
35.9927,-83.9377,12/1/2020,33
28.4236,-99.7659,12/1/2020,51
36.2728,-101.3569,12/1/2020,42
32.4301,-97.8317,12/1/2020,45
32.5989,-96.2884,12/1/2020,44
31.6206,-94.6203,12/1/2020,44
34.5322,-102.7849,12/1/2020,46
37.3707,-78.8109,12/1/2020,38
38.0303,-77.3523,12/1/2020,43
36.7022,-83.1303,12/1/2020,27
36.7202,-77.1039,12/1/2020,45
39.3121,-78.612,12/1/2020,36
37.4034,-81.1065,12/1/2020,25
43.3912,-88.2329,12/1/2020,28
31.4307,-85.6095,12/1/2020,40
34.8282,-91.5572,12/1/2020,41
35.583,-92.516,12/1/2020,42
38.322,-103.7876,12/1/2020,40
37.338,-108.5958,12/1/2020,35
33.2904,-83.9582,12/1/2020,37
33.6993,-84.7659,12/1/2020,36
33.544,-83.8552,12/1/2020,37
32.2388,-83.4819,12/1/2020,39
40.1815,-88.9019,12/1/2020,29
38.0852,-88.539,12/1/2020,32
37.5179,-88.2661,12/1/2020,33
38.7116,-88.0857,12/1/2020,32
39.306,-85.4998,12/1/2020,28
40.2272,-85.3989,12/1/2020,29
38.8398,-86.4878,12/1/2020,30
41.4008,-85.4179,12/1/2020,32
40.7379,-94.6971,12/1/2020,34
43.3735,-93.2485,12/1/2020,27
38.8966,-95.2905,12/1/2020,38
39.3494,-99.881,12/1/2020,43
37.1882,-98.0666,12/1/2020,40
38.5668,-94.833,12/1/2020,38
37.9696,-85.703,12/1/2020,32
36.8577,-88.9758,12/1/2020,34
38.3096,-83.0488,12/1/2020,31
36.8934,-87.4936,12/1/2020,32
37.2279,-86.2178,12/1/2020,31
37.7542,-85.1754,12/1/2020,30
37.7438,-83.4951,12/1/2020,29
29.4023,-89.2985,12/1/2020,47
32.0015,-91.3426,12/1/2020,43
43.9966,-86.7508,12/1/2020,36
46.4911,-94.0712,12/1/2020,24
45.9307,-96.0107,12/1/2020,29
48.7611,-95.8215,12/1/2020,25
45.5552,-94.6105,12/1/2020,25
32.7501,-88.6256,12/1/2020,42
33.4223,-88.8762,12/1/2020,40
34.7636,-88.9188,12/1/2020,39
38.2572,-94.3392,12/1/2020,38
38.2574,-90.5431,12/1/2020,36
37.6168,-93.4008,12/1/2020,39
45.8131,-109.9413,12/1/2020,29
41.113,-102.3326,12/1/2020,40
41.5641,-98.9835,12/1/2020,37
43.0085,-76.5746,12/1/2020,41
35.705,-79.2515,12/1/2020,41
35.6063,-75.7675,12/1/2020,48
35.8641,-82.7127,12/1/2020,23
34.84,-79.4773,12/1/2020,43
36.4154,-80.6865,12/1/2020,36
35.3627,-78.0048,12/1/2020,45
36.2093,-81.1654,12/1/2020,34
46.1093,-101.0475,12/1/2020,32
46.4458,-103.4625,12/1/2020,33
41.3217,-84.4864,12/1/2020,32
39.5538,-83.4593,12/1/2020,29
39.9694,-83.0083,12/1/2020,30
41.0005,-83.666,12/1/2020,30
39.726,-81.0907,12/1/2020,29
39.4257,-84.1699,12/1/2020,30
33.964,-96.2641,12/1/2020,43
34.9353,-99.553,12/1/2020,46
34.8996,-94.7035,12/1/2020,43
36.7896,-95.6133,12/1/2020,41
35.4668,-96.3278,12/1/2020,43
36.7044,-95.9062,12/1/2020,42
44.6438,-121.183,12/1/2020,35
45.2481,-123.3161,12/1/2020,40
41.5133,-79.2497,12/1/2020,31
41.3,-80.2528,12/1/2020,31
32.9798,-81.3634,12/1/2020,41
34.0285,-79.7102,12/1/2020,42
45.4117,-99.2054,12/1/2020,30
44.3923,-99.9858,12/1/2020,35
44.0634,-98.6232,12/1/2020,31
44.0173,-97.6098,12/1/2020,30
35.1539,-84.8594,12/1/2020,34
36.4016,-84.1592,12/1/2020,29
36.2552,-87.1008,12/1/2020,33
35.9822,-85.8336,12/1/2020,30
35.895,-86.897,12/1/2020,34
31.7641,-98.9985,12/1/2020,47
30.7896,-98.2012,12/1/2020,45
26.1029,-97.479,12/1/2020,59
31.7664,-106.2414,12/1/2020,49
29.5832,-97.949,12/1/2020,47
32.548,-94.3744,12/1/2020,44
26.3964,-98.181,12/1/2020,57
33.6142,-100.2505,12/1/2020,51
32.8706,-95.7954,12/1/2020,43
31.7901,-94.1426,12/1/2020,44
31.0875,-95.1533,12/1/2020,46
39.6701,-110.5904,12/1/2020,31
44.275,-72.6095,12/1/2020,51
39.1159,-77.992,12/1/2020,39
37.1371,-82.3492,12/1/2020,27
36.6794,-76.3018,12/1/2020,46
48.5089,-123.1006,12/1/2020,44
46.4566,-120.7401,12/1/2020,37
38.4598,-81.0819,12/1/2020,26
39.2792,-80.3865,12/1/2020,30
38.3325,-80.0121,12/1/2020,21
38.493,-80.4303,12/1/2020,29
45.0678,-87.0879,12/1/2020,33
45.8649,-91.1471,12/1/2020,24
44.3031,-91.3589,12/1/2020,25
32.2037,-86.2038,12/1/2020,39
33.7916,-87.3011,12/1/2020,37
55.4499,-131.1067,12/1/2020,39
33.2389,-109.2423,12/1/2020,47
34.1582,-93.6587,12/1/2020,41
37.21,-119.7499,12/1/2020,50
34.8572,-116.1812,12/1/2020,54
40.0948,-105.3984,12/1/2020,31
39.9534,-105.0521,12/1/2020,37
39.6306,-106.6929,12/1/2020,21
29.2844,-82.7835,12/1/2020,45
31.0382,-83.0632,12/1/2020,41
34.5681,-83.9988,12/1/2020,32
32.3595,-84.5296,12/1/2020,38
33.8341,-83.4377,12/1/2020,36
33.5593,-82.8752,12/1/2020,37
22.012,-159.706,12/1/2020,71
47.2185,-116.6335,12/1/2020,31
44.7715,-115.6379,12/1/2020,20
41.8946,-88.769,12/1/2020,28
40.4657,-90.2068,12/1/2020,30
40.9309,-90.2138,12/1/2020,29
39.7168,-90.2023,12/1/2020,30
42.0419,-89.3202,12/1/2020,28
40.8504,-90.6202,12/1/2020,29
39.1926,-86.2394,12/1/2020,30
39.7687,-86.5103,12/1/2020,29
42.7427,-95.6333,12/1/2020,33
43.0829,-96.1779,12/1/2020,32
39.345,-97.1689,12/1/2020,37
37.0511,-89.0092,12/1/2020,35
38.1164,-83.0975,12/1/2020,30
37.7925,-87.5726,12/1/2020,32
38.5941,-83.8281,12/1/2020,30
32.1012,-92.1142,12/1/2020,44
30.4404,-90.7275,12/1/2020,47
31.735,-93.0861,12/1/2020,45
30.1214,-91.6115,12/1/2020,45
45.5075,-69.976,12/1/2020,55
43.0886,-83.2243,12/1/2020,28
47.3258,-95.8107,12/1/2020,28
44.6519,-93.5346,12/1/2020,28
34.289,-88.6809,12/1/2020,39
34.2526,-90.2905,12/1/2020,40
34.6522,-90.3718,12/1/2020,40
40.4318,-95.4376,12/1/2020,35
38.4412,-91.5058,12/1/2020,35
40.4477,-92.1428,12/1/2020,32
48.7944,-105.5417,12/1/2020,27
47.223,-109.2233,12/1/2020,27
40.5206,-98.5,12/1/2020,37
41.5747,-97.0895,12/1/2020,34
40.8674,-99.8152,12/1/2020,40
41.5422,-100.4437,12/1/2020,41
43.2932,-71.0359,12/1/2020,55
39.0861,-74.8477,12/1/2020,48
40.8586,-74.5474,12/1/2020,43
31.8997,-108.7457,12/1/2020,47
42.2479,-78.0262,12/1/2020,33
43.4616,-74.8947,12/1/2020,41
36.0366,-78.8779,12/1/2020,42
35.5688,-83.4656,12/1/2020,24
39.0714,-83.0529,12/1/2020,31
36.7297,-98.3234,12/1/2020,44
34.2907,-98.3734,12/1/2020,44
35.9784,-99.0141,12/1/2020,43
36.6247,-96.4084,12/1/2020,43
35.7086,-99.7416,12/1/2020,44
43.9283,-122.8977,12/1/2020,40
45.5535,-123.0976,12/1/2020,40
41.3259,-75.0315,12/1/2020,41
39.9813,-79.0285,12/1/2020,27
34.5195,-82.6381,12/1/2020,36
44.4155,-100.7492,12/1/2020,35
35.5137,-86.4583,12/1/2020,32
36.0693,-88.0712,12/1/2020,35
35.3873,-85.7222,12/1/2020,28
35.4684,-86.7659,12/1/2020,34
36.5594,-85.0757,12/1/2020,29
36.47,-86.4585,12/1/2020,31
28.4161,-97.7426,12/1/2020,51
31.9008,-97.6376,12/1/2020,45
31.3189,-99.8636,12/1/2020,48
32.7439,-102.6316,12/1/2020,51
30.4795,-99.7464,12/1/2020,48
31.3005,-95.9956,12/1/2020,45
30.1622,-94.8227,12/1/2020,46
28.7833,-95.9978,12/1/2020,52
30.5742,-95.1629,12/1/2020,45
32.7359,-94.9416,12/1/2020,43
33.2191,-97.654,12/1/2020,45
41.091,-111.5779,12/1/2020,26
38.3567,-79.568,12/1/2020,21
38.1092,-76.8042,12/1/2020,44
37.7823,-79.4443,12/1/2020,36
37.2778,-79.9585,12/1/2020,35
46.5801,-122.3774,12/1/2020,36
39.4579,-78.0323,12/1/2020,39
39.466,-80.8795,12/1/2020,31
45.6669,-88.7732,12/1/2020,25
42.8701,-90.6954,12/1/2020,27
45.029,-92.4473,12/1/2020,25
41.6655,-105.7219,12/1/2020,23
61.3498,-145.0231,12/1/2020,27
35.3909,-110.3209,12/1/2020,43
32.7739,-113.9109,12/1/2020,60
34.3152,-92.9441,12/1/2020,42
34.0832,-93.991,12/1/2020,42
33.6995,-94.2298,12/1/2020,43
41.7499,-123.981,12/1/2020,48
40.6477,-123.1144,12/1/2020,48
37.2134,-106.1764,12/1/2020,27
38.9937,-103.5076,12/1/2020,35
26.1935,-80.4767,12/1/2020,61
31.5492,-82.8449,12/1/2020,40
32.1607,-83.1568,12/1/2020,39
32.7448,-81.6176,12/1/2020,40
31.7772,-84.4394,12/1/2020,39
32.1093,-82.7387,12/1/2020,39
44.8846,-116.4319,12/1/2020,20
44.9288,-113.8878,12/1/2020,15
40.8151,-90.9385,12/1/2020,30
39.8602,-88.9615,12/1/2020,30
39.637,-90.4778,12/1/2020,31
38.0874,-88.1786,12/1/2020,32
42.3374,-89.1612,12/1/2020,29
40.0499,-86.0206,12/1/2020,29
40.435,-85.0034,12/1/2020,30
39.5241,-85.7922,12/1/2020,30
40.3102,-86.0562,12/1/2020,28
41.0217,-94.6969,12/1/2020,34
42.0395,-94.8676,12/1/2020,32
43.0798,-95.1497,12/1/2020,30
42.4033,-92.7903,12/1/2020,28
41.6687,-91.5888,12/1/2020,29
41.4838,-91.1187,12/1/2020,29
40.74,-93.3326,12/1/2020,32
37.1852,-101.8095,12/1/2020,44
38.5236,-99.3092,12/1/2020,43
37.6302,-84.5459,12/1/2020,29
38.5321,-83.3733,12/1/2020,30
32.3658,-91.2407,12/1/2020,43
39.5374,-76.2998,12/1/2020,43
39.1374,-77.2031,12/1/2020,42
46.3218,-84.5206,12/1/2020,28
43.0325,-85.5474,12/1/2020,33
43.4492,-82.6428,12/1/2020,32
44.2465,-94.7336,12/1/2020,29
43.9823,-91.7767,12/1/2020,26
31.9728,-90.9154,12/1/2020,43
30.4585,-88.62,12/1/2020,44
33.6055,-90.5951,12/1/2020,41
39.7786,-93.5482,12/1/2020,35
39.8075,-91.6354,12/1/2020,32
37.8902,-90.1812,12/1/2020,34
37.1138,-90.4609,12/1/2020,37
42.4853,-96.8559,12/1/2020,33
41.5769,-97.5135,12/1/2020,35
41.1879,-97.5707,12/1/2020,35
39.5257,-118.2704,12/1/2020,41
40.7033,-119.7103,12/1/2020,33
44.6524,-71.2894,12/1/2020,51
43.9265,-71.8423,12/1/2020,50
43.3612,-72.2221,12/1/2020,51
32.1845,-107.7466,12/1/2020,49
41.9472,-74.2654,12/1/2020,42
35.8411,-77.1129,12/1/2020,45
34.5126,-77.888,12/1/2020,44
34.6392,-79.1009,12/1/2020,43
39.414,-83.8145,12/1/2020,28
41.4993,-81.1735,12/1/2020,31
40.0936,-82.4813,12/1/2020,29
41.4388,-82.1797,12/1/2020,32
40.0533,-84.2284,12/1/2020,29
41.1219,-81.5349,12/1/2020,29
34.2518,-97.2879,12/1/2020,43
36.1201,-95.9417,12/1/2020,43
44.6411,-123.9112,12/1/2020,43
40.4941,-78.7153,12/1/2020,29
40.042,-76.2502,12/1/2020,41
33.6647,-80.2179,12/1/2020,42
33.9093,-78.9767,12/1/2020,43
35.9679,-88.4517,12/1/2020,35
29.803,-98.2552,12/1/2020,45
31.2519,-96.9341,12/1/2020,44
31.3538,-102.042,12/1/2020,51
32.5589,-95.8364,12/1/2020,43
33.9911,-98.7169,12/1/2020,47
37.361,-77.0542,12/1/2020,44
37.0634,-80.7134,12/1/2020,29
47.1428,-123.827,12/1/2020,40
48.1584,-122.6705,12/1/2020,43
37.7212,-82.159,12/1/2020,29
38.2914,-80.7975,12/1/2020,26
44.9966,-88.2065,12/1/2020,30
43.0193,-88.3067,12/1/2020,28
43.8462,-104.57,12/1/2020,25
34.8102,-86.9814,12/1/2020,35
32.639,-87.2938,12/1/2020,40
33.2965,-85.4641,12/1/2020,37
32.5975,-88.2001,12/1/2020,42
36.3378,-94.2562,12/1/2020,40
35.2657,-92.6892,12/1/2020,43
38.1878,-120.5551,12/1/2020,50
29.9469,-82.1668,12/1/2020,44
28.7641,-81.7123,12/1/2020,47
27.9531,-81.6928,12/1/2020,50
34.3176,-83.8185,12/1/2020,35
31.483,-81.3702,12/1/2020,42
31.5518,-83.85,12/1/2020,40
39.3849,-88.7989,12/1/2020,30
41.0177,-87.1188,12/1/2020,30
39.1608,-86.5233,12/1/2020,30
40.3527,-87.3758,12/1/2020,30
42.3862,-94.6437,12/1/2020,31
42.8645,-91.8394,12/1/2020,27
42.1251,-91.1169,12/1/2020,28
38.8839,-94.8223,12/1/2020,38
38.9133,-101.1574,12/1/2020,43
39.138,-97.6548,12/1/2020,39
38.1522,-83.7376,12/1/2020,29
37.322,-84.9282,12/1/2020,30
37.3139,-85.882,12/1/2020,31
37.699,-83.0697,12/1/2020,30
38.0381,-83.9123,12/1/2020,29
37.8032,-85.466,12/1/2020,31
38.027,-85.3215,12/1/2020,31
32.6962,-93.618,12/1/2020,45
30.2296,-93.358,12/1/2020,46
30.2065,-92.0642,12/1/2020,44
31.6808,-92.1618,12/1/2020,43
42.5828,-85.3146,12/1/2020,33
43.6473,-86.8076,12/1/2020,34
45.7012,-94.0014,12/1/2020,26
46.0205,-94.2666,12/1/2020,25
44.5757,-94.2301,12/1/2020,27
31.1693,-88.9888,12/1/2020,45
38.8454,-92.8123,12/1/2020,36
39.8947,-94.4072,12/1/2020,35
46.0991,-113.1391,12/1/2020,20
42.1832,-98.058,12/1/2020,34
42.6344,-97.8913,12/1/2020,34
40.1379,-96.2452,12/1/2020,36
39.4694,-74.6338,12/1/2020,47
34.3514,-104.4015,12/1/2020,49
35.7462,-81.7062,12/1/2020,34
35.0172,-79.242,12/1/2020,43
36.2653,-76.2604,12/1/2020,47
35.002,-79.7478,12/1/2020,42
35.8704,-76.1653,12/1/2020,47
36.3655,-78.4054,12/1/2020,42
47.3033,-101.8208,12/1/2020,32
48.7669,-97.5454,12/1/2020,30
41.3351,-84.0659,12/1/2020,31
40.3992,-80.7614,12/1/2020,30
40.3876,-83.7663,12/1/2020,28
41.3089,-80.7677,12/1/2020,31
45.4255,-119.6023,12/1/2020,33
40.9927,-80.3344,12/1/2020,30
40.3111,-79.4667,12/1/2020,30
34.637,-80.1592,12/1/2020,42
45.6234,-96.9476,12/1/2020,30
43.3087,-97.1502,12/1/2020,32
36.5458,-85.5457,12/1/2020,31
36.0542,-89.3983,12/1/2020,36
36.3542,-85.6742,12/1/2020,30
35.5034,-84.8239,12/1/2020,33
35.4477,-84.2498,12/1/2020,32
31.3912,-97.798,12/1/2020,45
30.3211,-96.9764,12/1/2020,46
27.7394,-97.5216,12/1/2020,55
29.823,-99.8053,12/1/2020,44
31.3084,-103.7127,12/1/2020,55
38.2612,-110.9903,12/1/2020,33
37.1306,-81.1259,12/1/2020,26
36.9458,-78.2423,12/1/2020,41
37.048,-76.2971,12/1/2020,47
37.1284,-76.3035,12/1/2020,47
37.2853,-80.0552,12/1/2020,35
39.469,-79.6689,12/1/2020,27
38.7811,-79.8678,12/1/2020,24
38.1455,-82.4197,12/1/2020,32
45.4372,-91.8529,12/1/2020,25
46.4633,-91.8926,12/1/2020,26
44.3249,-90.8065,12/1/2020,27
44.4924,-109.5936,12/1/2020,27
44.7814,-106.8812,12/1/2020,30
34.0695,-85.6542,12/1/2020,35
34.1319,-86.8693,12/1/2020,36
36.3043,-93.0792,12/1/2020,41
33.2671,-91.2972,12/1/2020,41
35.5086,-93.8877,12/1/2020,42
33.2407,-93.6116,12/1/2020,43
39.2175,-106.9159,12/1/2020,17
39.9726,-108.2007,12/1/2020,27
38.9041,-77.0171,12/1/2020,44
30.2598,-84.8686,12/1/2020,43
27.3808,-80.4434,12/1/2020,56
32.4354,-83.3317,12/1/2020,39
30.7085,-82.8361,12/1/2020,42
32.5911,-82.2998,12/1/2020,39
34.1342,-83.5651,12/1/2020,35
33.0202,-83.5623,12/1/2020,38
32.3932,-82.9263,12/1/2020,39
34.883,-83.4047,12/1/2020,29
32.2634,-84.3227,12/1/2020,38
30.9339,-84.8676,12/1/2020,41
32.9718,-82.7981,12/1/2020,39
42.6929,-112.229,12/1/2020,28
46.2363,-116.4238,12/1/2020,29
39.9861,-91.195,12/1/2020,31
39.7661,-88.2229,12/1/2020,30
40.4558,-90.6776,12/1/2020,30
40.3059,-86.4776,12/1/2020,28
38.6962,-87.077,12/1/2020,32
38.3733,-86.8734,12/1/2020,32
42.39,-93.2411,12/1/2020,29
41.2182,-91.257,12/1/2020,30
39.3822,-96.3371,12/1/2020,38
39.7847,-98.7854,12/1/2020,39
36.9636,-85.925,12/1/2020,30
38.9746,-84.7314,12/1/2020,30
38.6785,-84.1004,12/1/2020,30
37.0537,-88.7124,12/1/2020,33
32.1383,-91.6721,12/1/2020,42
29.606,-91.8427,12/1/2020,45
29.9138,-90.3593,12/1/2020,50
39.4704,-77.3976,12/1/2020,40
39.2523,-76.9244,12/1/2020,43
41.3809,-70.7015,12/1/2020,56
44.6486,-86.4943,12/1/2020,35
43.9911,-84.8383,12/1/2020,30
45.4199,-96.4022,12/1/2020,30
47.5386,-90.2902,12/1/2020,25
44.0207,-92.8694,12/1/2020,26
47.4908,-93.6131,12/1/2020,23
45.5935,-95.9923,12/1/2020,29
32.2679,-90.4659,12/1/2020,45
34.6496,-89.9431,12/1/2020,39
36.6994,-93.8343,12/1/2020,40
39.0072,-94.3425,12/1/2020,37
39.0586,-90.9578,12/1/2020,33
37.4732,-90.3455,12/1/2020,35
38.2167,-92.4299,12/1/2020,39
39.4416,-92.4927,12/1/2020,34
38.7619,-91.1593,12/1/2020,34
37.2676,-92.48,12/1/2020,37
47.819,-112.2817,12/1/2020,31
41.5709,-101.697,12/1/2020,40
41.9159,-96.7885,12/1/2020,33
41.9187,-101.1168,12/1/2020,41
41.2194,-98.5133,12/1/2020,37
40.638,-96.131,12/1/2020,35
42.4838,-103.7426,12/1/2020,31
41.8486,-100.5069,12/1/2020,41
41.534,-96.2246,12/1/2020,34
35.107,-103.5481,12/1/2020,44
42.287,-74.1495,12/1/2020,41
35.4819,-77.6817,12/1/2020,45
35.1475,-76.6651,12/1/2020,46
34.9906,-78.3714,12/1/2020,44
39.1845,-83.6037,12/1/2020,29
34.3748,-96.0347,12/1/2020,43
34.5829,-96.288,12/1/2020,42
35.9494,-97.9346,12/1/2020,43
34.4858,-97.0716,12/1/2020,43
41.4273,-78.6539,12/1/2020,31
39.9108,-78.1226,12/1/2020,38
40.6514,-79.0875,12/1/2020,30
41.1303,-78.999,12/1/2020,31
40.8515,-76.7099,12/1/2020,38
45.1726,-96.7723,12/1/2020,31
36.4532,-81.8612,12/1/2020,21
36.5378,-86.0012,12/1/2020,30
35.9271,-85.4558,12/1/2020,29
28.8943,-98.5282,12/1/2020,49
34.5252,-101.2059,12/1/2020,45
34.5336,-102.2588,12/1/2020,45
26.8902,-97.5912,12/1/2020,58
36.2802,-100.2727,12/1/2020,43
31.8449,-103.5612,12/1/2020,53
30.7867,-93.7393,12/1/2020,44
30.7846,-94.8373,12/1/2020,45
30.0059,-104.2616,12/1/2020,46
30.5179,-100.5054,12/1/2020,46
39.7108,-112.7943,12/1/2020,34
40.3349,-111.1616,12/1/2020,22
38.7441,-77.8216,12/1/2020,41
37.79,-78.8794,12/1/2020,35
37.2209,-76.3955,12/1/2020,46
37.2617,-77.3968,12/1/2020,43
36.6656,-80.9143,12/1/2020,29
39.1739,-78.1764,12/1/2020,38
47.8026,-123.5218,12/1/2020,31
39.1398,-79.9969,12/1/2020,29
39.0108,-78.8436,12/1/2020,35
37.3827,-81.6582,12/1/2020,27
40.0989,-80.6207,12/1/2020,29
44.7264,-91.2864,12/1/2020,26
43.7547,-88.4933,12/1/2020,28
44.4762,-89.4981,12/1/2020,28
43.0553,-108.6055,12/1/2020,31
32.9179,-85.3918,12/1/2020,37
56.2791,-132.0403,12/1/2020,34
33.7896,-110.8119,12/1/2020,48
35.5663,-92.06,12/1/2020,41
36.3834,-91.8192,12/1/2020,39
36.0949,-91.9136,12/1/2020,41
36.0411,-91.1012,12/1/2020,38
39.0948,-122.7468,12/1/2020,54
40.7211,-120.6299,12/1/2020,34
36.2401,-121.3156,12/1/2020,55
38.3885,-102.7562,12/1/2020,41
40.5947,-102.3451,12/1/2020,40
41.825,-71.9907,12/1/2020,52
29.2028,-82.0431,12/1/2020,46
33.5506,-82.2513,12/1/2020,39
32.7046,-84.53,12/1/2020,37
31.5478,-81.9124,12/1/2020,41
32.0466,-84.5532,12/1/2020,38
21.2188,-156.974,12/1/2020,75
47.3477,-115.8851,12/1/2020,28
38.4171,-88.0479,12/1/2020,32
40.8944,-88.5529,12/1/2020,29
41.0311,-89.3424,12/1/2020,29
41.2048,-90.7414,12/1/2020,29
42.1643,-90.5746,12/1/2020,28
42.0375,-93.4661,12/1/2020,30
37.1543,-96.2454,12/1/2020,42
37.2345,-96.8372,12/1/2020,40
38.4819,-100.9064,12/1/2020,43
37.6054,-83.7185,12/1/2020,30
38.6908,-84.354,12/1/2020,30
32.82,-91.8004,12/1/2020,43
32.4181,-91.7584,12/1/2020,43
38.4729,-77.0154,12/1/2020,43
42.4795,-71.3965,12/1/2020,55
42.1697,-71.1799,12/1/2020,56
42.9423,-86.6553,12/1/2020,36
45.9364,-95.4606,12/1/2020,27
43.6765,-93.9472,12/1/2020,29
45.7698,-96.475,12/1/2020,30
34.4891,-89.0023,12/1/2020,39
31.6448,-88.6821,12/1/2020,43
40.0846,-91.7288,12/1/2020,31
39.8298,-92.5643,12/1/2020,33
37.9423,-90.8971,12/1/2020,35
48.4283,-108.9676,12/1/2020,30
47.2724,-104.901,12/1/2020,32
47.6296,-105.7572,12/1/2020,29
46.5857,-110.9218,12/1/2020,20
47.0273,-113.8927,12/1/2020,25
41.5965,-101.0602,12/1/2020,41
42.2714,-97.611,12/1/2020,34
41.8516,-103.7059,12/1/2020,37
42.9116,-71.7231,12/1/2020,53
39.8024,-74.9613,12/1/2020,47
40.4396,-74.4076,12/1/2020,48
40.6599,-74.3087,12/1/2020,48
42.3042,-79.4076,12/1/2020,34
43.0065,-76.1961,12/1/2020,43
41.4024,-74.3063,12/1/2020,42
43.5551,-73.8381,12/1/2020,46
41.1528,-73.7459,12/1/2020,47
36.0625,-79.1194,12/1/2020,40
46.9718,-100.462,12/1/2020,32
47.3546,-102.6124,12/1/2020,33
40.7715,-84.1065,12/1/2020,30
41.1451,-82.5946,12/1/2020,29
35.2739,-99.6716,12/1/2020,45
40.3369,-75.1071,12/1/2020,44
40.6142,-75.5906,12/1/2020,40
40.7528,-75.3074,12/1/2020,40
33.2607,-81.4338,12/1/2020,40
34.8874,-82.7254,12/1/2020,37
43.5849,-100.7606,12/1/2020,38
35.4245,-84.62,12/1/2020,33
36.5118,-87.8515,12/1/2020,34
29.5959,-96.5084,12/1/2020,48
33.6392,-97.2104,12/1/2020,44
32.2116,-95.8534,12/1/2020,44
28.9598,-96.5891,12/1/2020,50
32.7437,-99.8744,12/1/2020,51
33.6167,-99.7471,12/1/2020,49
31.5475,-96.5936,12/1/2020,44
33.6115,-101.8199,12/1/2020,50
31.2055,-99.3599,12/1/2020,48
30.7032,-99.2376,12/1/2020,47
30.7709,-102.7199,12/1/2020,56
31.3433,-93.8519,12/1/2020,45
32.2957,-99.8932,12/1/2020,50
33.1588,-98.6783,12/1/2020,47
38.3575,-113.2389,12/1/2020,33
39.009,-110.7211,12/1/2020,29
38.0242,-78.5535,12/1/2020,39
36.9924,-79.884,12/1/2020,36
36.8217,-79.3985,12/1/2020,38
38.6845,-78.1688,12/1/2020,38
46.2929,-117.9116,12/1/2020,36
39.2635,-80.7011,12/1/2020,30
44.3898,-91.7587,12/1/2020,26
44.6274,-91.8349,12/1/2020,26
45.6791,-90.3597,12/1/2020,25
44.2413,-105.552,12/1/2020,29
42.9728,-105.5074,12/1/2020,30
32.8541,-86.7266,12/1/2020,38
31.991,-88.2489,12/1/2020,43
31.4283,-86.992,12/1/2020,42
34.9041,-87.651,12/1/2020,36
69.4493,-153.4728,12/1/2020,-11
56.6396,-133.528,12/1/2020,34
32.9318,-109.8783,12/1/2020,48
36.3413,-91.0284,12/1/2020,38
33.1682,-92.5981,12/1/2020,44
39.6894,-105.6708,12/1/2020,12
40.6631,-105.4821,12/1/2020,22
39.0971,-75.503,12/1/2020,46
30.4246,-83.8909,12/1/2020,42
25.601,-81.2068,12/1/2020,62
31.5213,-84.6263,12/1/2020,40
32.1519,-81.8876,12/1/2020,40
32.6658,-83.4259,12/1/2020,38
43.3952,-111.6219,12/1/2020,22
41.2924,-88.4011,12/1/2020,30
39.6369,-88.6257,12/1/2020,30
40.7457,-84.9361,12/1/2020,31
40.585,-86.5651,12/1/2020,30
40.4835,-86.1141,12/1/2020,29
38.6887,-87.4202,12/1/2020,32
39.6223,-85.4665,12/1/2020,28
38.9172,-100.4874,12/1/2020,43
37.9952,-101.7937,12/1/2020,43
39.2396,-95.3753,12/1/2020,38
39.7845,-99.3422,12/1/2020,41
39.2912,-96.7275,12/1/2020,39
38.2026,-84.2099,12/1/2020,29
36.8592,-83.2215,12/1/2020,26
30.645,-93.3403,12/1/2020,44
30.4641,-91.3098,12/1/2020,46
43.9167,-69.844,12/1/2020,54
42.2485,-84.4209,12/1/2020,31
46.168,-85.3038,12/1/2020,28
46.6566,-87.584,12/1/2020,27
42.2523,-83.8446,12/1/2020,30
45.0286,-95.5641,12/1/2020,30
32.0484,-88.686,12/1/2020,43
37.3839,-89.6849,12/1/2020,35
37.7337,-93.85,12/1/2020,40
37.8663,-91.7903,12/1/2020,36
39.3787,-94.7615,12/1/2020,36
37.8248,-92.207,12/1/2020,38
37.0478,-89.5681,12/1/2020,36
45.4089,-105.5553,12/1/2020,32
47.7855,-104.5634,12/1/2020,32
41.8542,-96.3377,12/1/2020,34
41.2187,-98.9728,12/1/2020,38
41.9379,-98.5223,12/1/2020,34
36.2142,-115.0138,12/1/2020,54
38.5166,-118.4163,12/1/2020,38
42.9894,-71.0994,12/1/2020,56
40.2825,-74.7037,12/1/2020,46
36.5765,-105.638,12/1/2020,21
34.7168,-106.8066,12/1/2020,41
44.5944,-74.3107,12/1/2020,47
36.0882,-78.2831,12/1/2020,43
36.3635,-76.9816,12/1/2020,45
36.3864,-78.9655,12/1/2020,40
38.8417,-83.4742,12/1/2020,29
41.9066,-80.7456,12/1/2020,34
41.7604,-81.7242,12/1/2020,32
40.2923,-81.0916,12/1/2020,28
35.5434,-97.9798,12/1/2020,42
34.7211,-96.6927,12/1/2020,43
46.0245,-123.705,12/1/2020,43
43.2859,-123.1544,12/1/2020,39
42.4118,-122.6758,12/1/2020,38
42.3854,-123.5972,12/1/2020,42
45.5912,-118.7339,12/1/2020,37
40.414,-75.9269,12/1/2020,40
41.1982,-79.4204,12/1/2020,31
39.849,-80.2257,12/1/2020,30
33.6748,-80.7803,12/1/2020,40
